fips,state,county,state_name,sqmi,usdaregion,region
29183,MO,St. Charles County,Missouri,592.42,Corn Belt,Great Plains
29185,MO,St. Clair County,Missouri,702.06,Corn Belt,Great Plains
29186,MO,Ste. Genevieve County,Missouri,506.77,Corn Belt,Great Plains
29187,MO,St. Francois County,Missouri,454.67,Corn Belt,Great Plains
29189,MO,St. Louis County,Missouri,523.17,Corn Belt,Great Plains
29195,MO,Saline County,Missouri,766.92,Corn Belt,Great Plains
29197,MO,Schuyler County,Missouri,308.16,Corn Belt,Great Plains
29199,MO,Scotland County,Missouri,439.29,Corn Belt,Great Plains
29201,MO,Scott County,Missouri,425.87,Corn Belt,Great Plains
29203,MO,Shannon County,Missouri,1004,Corn Belt,Great Plains
29205,MO,Shelby County,Missouri,502.32,Corn Belt,Great Plains
29207,MO,Stoddard County,Missouri,828.94,Corn Belt,Great Plains
29209,MO,Stone County,Missouri,510.62,Corn Belt,Great Plains
29211,MO,Sullivan County,Missouri,651.5,Corn Belt,Great Plains
29213,MO,Taney County,Missouri,651.62,Corn Belt,Great Plains
29215,MO,Texas County,Missouri,1179.22,Corn Belt,Great Plains
29217,MO,Vernon County,Missouri,836.83,Corn Belt,Great Plains
29219,MO,Warren County,Missouri,437.77,Corn Belt,Great Plains
29221,MO,Washington County,Missouri,762.49,Corn Belt,Great Plains
29223,MO,Wayne County,Missouri,774.06,Corn Belt,Great Plains
29225,MO,Webster County,Missouri,593.76,Corn Belt,Great Plains
29227,MO,Worth County,Missouri,266.82,Corn Belt,Great Plains
29229,MO,Wright County,Missouri,683.14,Corn Belt,Great Plains
29510,MO,St. Louis city,Missouri,66.2,Corn Belt,Great Plains
30001,MT,Beaverhead County,Montana,5572.94,Mountain States,Intermountain West
30003,MT,Big Horn County,Montana,5016.11,Mountain States,Intermountain West
30005,MT,Blaine County,Montana,4238.74,Mountain States,Intermountain West
30007,MT,Broadwater County,Montana,1238.11,Mountain States,Intermountain West
30009,MT,Carbon County,Montana,2061.38,Mountain States,Intermountain West
30011,MT,Carter County,Montana,3348.01,Mountain States,Intermountain West
30013,MT,Cascade County,Montana,2711.45,Mountain States,Intermountain West
30015,MT,Chouteau County,Montana,3996.7,Mountain States,Intermountain West
30017,MT,Custer County,Montana,3793.2,Mountain States,Intermountain West
30019,MT,Daniels County,Montana,1426.67,Mountain States,Intermountain West
30021,MT,Dawson County,Montana,2383.47,Mountain States,Intermountain West
30023,MT,Deer Lodge County,Montana,741.39,Mountain States,Intermountain West
30025,MT,Fallon County,Montana,1622.88,Mountain States,Intermountain West
30027,MT,Fergus County,Montana,4350.02,Mountain States,Intermountain West
30029,MT,Flathead County,Montana,5256.01,Mountain States,Intermountain West
30031,MT,Gallatin County,Montana,2633.78,Mountain States,Intermountain West
30033,MT,Garfield County,Montana,4849.09,Mountain States,Intermountain West
30035,MT,Glacier County,Montana,3035.94,Mountain States,Intermountain West
30037,MT,Golden Valley County,Montana,1175.44,Mountain States,Intermountain West
30039,MT,Granite County,Montana,1732.78,Mountain States,Intermountain West
30041,MT,Hill County,Montana,2916.47,Mountain States,Intermountain West
30043,MT,Jefferson County,Montana,1659.41,Mountain States,Intermountain West
30045,MT,Judith Basin County,Montana,1870.49,Mountain States,Intermountain West
30047,MT,Lake County,Montana,1654,Mountain States,Intermountain West
30049,MT,Lewis and Clark County,Montana,3497.57,Mountain States,Intermountain West
30051,MT,Liberty County,Montana,1447.14,Mountain States,Intermountain West
30053,MT,Lincoln County,Montana,3674.94,Mountain States,Intermountain West
30055,MT,McCone County,Montana,2682,Mountain States,Intermountain West
30057,MT,Madison County,Montana,3603.54,Mountain States,Intermountain West
30059,MT,Meagher County,Montana,2394.76,Mountain States,Intermountain West
30061,MT,Mineral County,Montana,1223.44,Mountain States,Intermountain West
30063,MT,Missoula County,Montana,2617.94,Mountain States,Intermountain West
30065,MT,Musselshell County,Montana,1871.7,Mountain States,Intermountain West
30067,MT,Park County,Montana,2813.24,Mountain States,Intermountain West
30069,MT,Petroleum County,Montana,1674.52,Mountain States,Intermountain West
30071,MT,Phillips County,Montana,5212.05,Mountain States,Intermountain West
30073,MT,Pondera County,Montana,1641.57,Mountain States,Intermountain West
30075,MT,Powder River County,Montana,3298.8,Mountain States,Intermountain West
30077,MT,Powell County,Montana,2332.32,Mountain States,Intermountain West
30079,MT,Prairie County,Montana,1742.43,Mountain States,Intermountain West
30081,MT,Ravalli County,Montana,2400.35,Mountain States,Intermountain West
30083,MT,Richland County,Montana,2103.47,Mountain States,Intermountain West
30085,MT,Roosevelt County,Montana,2369.5,Mountain States,Intermountain West
30087,MT,Rosebud County,Montana,5025.22,Mountain States,Intermountain West
30089,MT,Sanders County,Montana,2789.9,Mountain States,Intermountain West
30091,MT,Sheridan County,Montana,1705.96,Mountain States,Intermountain West
30093,MT,Silver Bow County,Montana,718.57,Mountain States,Intermountain West
30095,MT,Stillwater County,Montana,1805.91,Mountain States,Intermountain West
30097,MT,Sweet Grass County,Montana,1862.28,Mountain States,Intermountain West
30099,MT,Teton County,Montana,2291.94,Mountain States,Intermountain West
30101,MT,Toole County,Montana,1945,Mountain States,Intermountain West
30103,MT,Treasure County,Montana,984.42,Mountain States,Intermountain West
30105,MT,Valley County,Montana,5061.79,Mountain States,Intermountain West
30107,MT,Wheatland County,Montana,1427.5,Mountain States,Intermountain West
30109,MT,Wibaux County,Montana,890.25,Mountain States,Intermountain West
30111,MT,Yellowstone County,Montana,2648.89,Mountain States,Intermountain West
31001,NE,Adams County,Nebraska,564.23,Northern Plains,Great Plains
31003,NE,Antelope County,Nebraska,858.59,Northern Plains,Great Plains
31005,NE,Arthur County,Nebraska,718.1,Northern Plains,Great Plains
31007,NE,Banner County,Nebraska,746.19,Northern Plains,Great Plains
31009,NE,Blaine County,Nebraska,714.34,Northern Plains,Great Plains
31011,NE,Boone County,Nebraska,687.22,Northern Plains,Great Plains
31013,NE,Box Butte County,Nebraska,1077.91,Northern Plains,Great Plains
31015,NE,Boyd County,Nebraska,544.53,Northern Plains,Great Plains
31017,NE,Brown County,Nebraska,1225.14,Northern Plains,Great Plains
31019,NE,Buffalo County,Nebraska,975.4,Northern Plains,Great Plains
31021,NE,Burt County,Nebraska,497.06,Northern Plains,Great Plains
31023,NE,Butler County,Nebraska,590.81,Northern Plains,Great Plains
31025,NE,Cass County,Nebraska,565.89,Northern Plains,Great Plains
31027,NE,Cedar County,Nebraska,745.85,Northern Plains,Great Plains
31029,NE,Chase County,Nebraska,897.5,Northern Plains,Great Plains
31031,NE,Cherry County,Nebraska,6009.44,Northern Plains,Great Plains
31033,NE,Cheyenne County,Nebraska,1196.12,Northern Plains,Great Plains
31035,NE,Clay County,Nebraska,573.54,Northern Plains,Great Plains
31037,NE,Colfax County,Nebraska,416.52,Northern Plains,Great Plains
31039,NE,Cuming County,Nebraska,574.65,Northern Plains,Great Plains
31041,NE,Custer County,Nebraska,2575.96,Northern Plains,Great Plains
31043,NE,Dakota County,Nebraska,267.42,Northern Plains,Great Plains
31045,NE,Dawes County,Nebraska,1400.98,Northern Plains,Great Plains
31047,NE,Dawson County,Nebraska,1019.43,Northern Plains,Great Plains
31049,NE,Deuel County,Nebraska,440.71,Northern Plains,Great Plains
31051,NE,Dixon County,Nebraska,482.72,Northern Plains,Great Plains
31053,NE,Dodge County,Nebraska,543,Northern Plains,Great Plains
31055,NE,Douglas County,Nebraska,339.35,Northern Plains,Great Plains
31057,NE,Dundy County,Nebraska,920.85,Northern Plains,Great Plains
31059,NE,Fillmore County,Nebraska,576.53,Northern Plains,Great Plains
31061,NE,Franklin County,Nebraska,576,Northern Plains,Great Plains
31063,NE,Frontier County,Nebraska,980.08,Northern Plains,Great Plains
31065,NE,Furnas County,Nebraska,720.64,Northern Plains,Great Plains
31067,NE,Gage County,Nebraska,859.96,Northern Plains,Great Plains
31069,NE,Garden County,Nebraska,1730.87,Northern Plains,Great Plains
31071,NE,Garfield County,Nebraska,571.39,Northern Plains,Great Plains
31073,NE,Gosper County,Nebraska,462.72,Northern Plains,Great Plains
31075,NE,Grant County,Nebraska,783.36,Northern Plains,Great Plains
31077,NE,Greeley County,Nebraska,570.66,Northern Plains,Great Plains
31079,NE,Hall County,Nebraska,552.14,Northern Plains,Great Plains
31081,NE,Hamilton County,Nebraska,544.74,Northern Plains,Great Plains
31083,NE,Harlan County,Nebraska,574.06,Northern Plains,Great Plains
31085,NE,Hayes County,Nebraska,713.28,Northern Plains,Great Plains
31087,NE,Hitchcock County,Nebraska,718.48,Northern Plains,Great Plains
31089,NE,Holt County,Nebraska,2417.5,Northern Plains,Great Plains
31091,NE,Hooker County,Nebraska,721.5,Northern Plains,Great Plains
31093,NE,Howard County,Nebraska,575.59,Northern Plains,Great Plains
31095,NE,Jefferson County,Nebraska,575.67,Northern Plains,Great Plains
31097,NE,Johnson County,Nebraska,376.73,Northern Plains,Great Plains
31099,NE,Kearney County,Nebraska,516.35,Northern Plains,Great Plains
31101,NE,Keith County,Nebraska,1109.87,Northern Plains,Great Plains
31103,NE,Keya Paha County,Nebraska,773.92,Northern Plains,Great Plains
31105,NE,Kimball County,Nebraska,952.5,Northern Plains,Great Plains
31107,NE,Knox County,Nebraska,1139.72,Northern Plains,Great Plains
31109,NE,Lancaster County,Nebraska,846.38,Northern Plains,Great Plains
31111,NE,Lincoln County,Nebraska,2575.12,Northern Plains,Great Plains
31113,NE,Logan County,Nebraska,571.16,Northern Plains,Great Plains
31115,NE,Loup County,Nebraska,571.08,Northern Plains,Great Plains
31117,NE,McPherson County,Nebraska,860.29,Northern Plains,Great Plains
31119,NE,Madison County,Nebraska,575.45,Northern Plains,Great Plains
31121,NE,Merrick County,Nebraska,496.78,Northern Plains,Great Plains
31123,NE,Morrill County,Nebraska,1430.06,Northern Plains,Great Plains
31125,NE,Nance County,Nebraska,448.23,Northern Plains,Great Plains
31127,NE,Nemaha County,Nebraska,409.6,Northern Plains,Great Plains
31129,NE,Nuckolls County,Nebraska,575.82,Northern Plains,Great Plains
31131,NE,Otoe County,Nebraska,619.02,Northern Plains,Great Plains
31133,NE,Pawnee County,Nebraska,432.95,Northern Plains,Great Plains
72073,PR,Jayuya Municipio,NULL,NULL,NULL,#N/A
31135,NE,Perkins County,Nebraska,884.41,Northern Plains,Great Plains
31137,NE,Phelps County,Nebraska,540.43,Northern Plains,Great Plains
31139,NE,Pierce County,Nebraska,574.59,Northern Plains,Great Plains
31141,NE,Platte County,Nebraska,684.59,Northern Plains,Great Plains
31143,NE,Polk County,Nebraska,440.64,Northern Plains,Great Plains
31145,NE,Red Willow County,Nebraska,718.01,Northern Plains,Great Plains
31147,NE,Richardson County,Nebraska,554.57,Northern Plains,Great Plains
31149,NE,Rock County,Nebraska,1011.69,Northern Plains,Great Plains
31151,NE,Saline County,Nebraska,576.31,Northern Plains,Great Plains
31153,NE,Sarpy County,Nebraska,247.52,Northern Plains,Great Plains
31155,NE,Saunders County,Nebraska,759.82,Northern Plains,Great Plains
31157,NE,Scotts Bluff County,Nebraska,745.56,Northern Plains,Great Plains
31159,NE,Seward County,Nebraska,575.89,Northern Plains,Great Plains
31161,NE,Sheridan County,Nebraska,2469.74,Northern Plains,Great Plains
31163,NE,Sherman County,Nebraska,571.64,Northern Plains,Great Plains
31165,NE,Sioux County,Nebraska,2067.37,Northern Plains,Great Plains
31167,NE,Stanton County,Nebraska,431,Northern Plains,Great Plains
31169,NE,Thayer County,Nebraska,574.98,Northern Plains,Great Plains
31171,NE,Thomas County,Nebraska,713.36,Northern Plains,Great Plains
31173,NE,Thurston County,Nebraska,396.08,Northern Plains,Great Plains
31175,NE,Valley County,Nebraska,570.46,Northern Plains,Great Plains
31177,NE,Washington County,Nebraska,393.2,Northern Plains,Great Plains
31179,NE,Wayne County,Nebraska,443.33,Northern Plains,Great Plains
31181,NE,Webster County,Nebraska,575.04,Northern Plains,Great Plains
31183,NE,Wheeler County,Nebraska,575.59,Northern Plains,Great Plains
31185,NE,York County,Nebraska,575.83,Northern Plains,Great Plains
32001,NV,Churchill County,Nevada,5023.82,Mountain States,Southwest
32003,NV,Clark County,Nevada,8060.92,Mountain States,Southwest
32005,NV,Douglas County,Nevada,738.41,Mountain States,Southwest
32007,NV,Elko County,Nevada,17202.32,Mountain States,Southwest
32009,NV,Esmeralda County,Nevada,3589.05,Mountain States,Southwest
32011,NV,Eureka County,Nevada,4179.95,Mountain States,Southwest
32013,NV,Humboldt County,Nevada,9657.85,Mountain States,Southwest
32015,NV,Lander County,Nevada,5519.5,Mountain States,Southwest
32017,NV,Lincoln County,Nevada,10637.19,Mountain States,Southwest
32019,NV,Lyon County,Nevada,2026.04,Mountain States,Southwest
32021,NV,Mineral County,Nevada,3811.46,Mountain States,Southwest
32023,NV,Nye County,Nevada,18198.6,Mountain States,Southwest
32027,NV,Pershing County,Nevada,6067.44,Mountain States,Southwest
32029,NV,Storey County,Nevada,264.5,Mountain States,Southwest
32031,NV,Washoe County,Nevada,6540.88,Mountain States,Southwest
32033,NV,White Pine County,Nevada,8895.7,Mountain States,Southwest
32510,NV,Carson City,Nevada,157.12,Mountain States,Southwest
33001,NH,Belknap County,New Hampshire,470.01,Northeast,Northeast
33003,NH,Carroll County,New Hampshire,993.49,Northeast,Northeast
33005,NH,Cheshire County,New Hampshire,728.94,Northeast,Northeast
33007,NH,Coos County,New Hampshire,1830.31,Northeast,Northeast
33009,NH,Grafton County,New Hampshire,1749.7,Northeast,Northeast
33011,NH,Hillsborough County,New Hampshire,892.48,Northeast,Northeast
33013,NH,Merrimack County,New Hampshire,954.98,Northeast,Northeast
33015,NH,Rockingham County,New Hampshire,713.5,Northeast,Northeast
33017,NH,Strafford County,New Hampshire,378.13,Northeast,Northeast
33019,NH,Sullivan County,New Hampshire,552.14,Northeast,Northeast
34001,NJ,Atlantic County,New Jersey,562.88,Northeast,Northeast
34003,NJ,Bergen County,New Jersey,237.89,Northeast,Northeast
34005,NJ,Burlington County,New Jersey,814.31,Northeast,Northeast
34007,NJ,Camden County,New Jersey,224.42,Northeast,Northeast
34009,NJ,Cape May County,New Jersey,255.92,Northeast,Northeast
34011,NJ,Cumberland County,New Jersey,498.94,Northeast,Northeast
34013,NJ,Essex County,New Jersey,127.69,Northeast,Northeast
34015,NJ,Gloucester County,New Jersey,327.6,Northeast,Northeast
34017,NJ,Hudson County,New Jersey,46.72,Northeast,Northeast
34019,NJ,Hunterdon County,New Jersey,437.39,Northeast,Northeast
34021,NJ,Mercer County,New Jersey,228.85,Northeast,Northeast
34023,NJ,Middlesex County,New Jersey,312.77,Northeast,Northeast
34025,NJ,Monmouth County,New Jersey,475.28,Northeast,Northeast
34027,NJ,Morris County,New Jersey,481.52,Northeast,Northeast
34029,NJ,Ocean County,New Jersey,634.34,Northeast,Northeast
34031,NJ,Passaic County,New Jersey,198.31,Northeast,Northeast
34033,NJ,Salem County,New Jersey,340.07,Northeast,Northeast
34035,NJ,Somerset County,New Jersey,304.95,Northeast,Northeast
34037,NJ,Sussex County,New Jersey,535.54,Northeast,Northeast
34039,NJ,Union County,New Jersey,103.5,Northeast,Northeast
34041,NJ,Warren County,New Jersey,362.65,Northeast,Northeast
35001,NM,Bernalillo County,New Mexico,1167.37,Mountain States,Southwest
35003,NM,Catron County,New Mexico,6929.67,Mountain States,Southwest
35005,NM,Chaves County,New Mexico,6075.08,Mountain States,Southwest
35006,NM,Cibola County,New Mexico,4542.13,Mountain States,Southwest
35007,NM,Colfax County,New Mexico,3768.14,Mountain States,Southwest
35009,NM,Curry County,New Mexico,1408.61,Mountain States,Southwest
35011,NM,De Baca County,New Mexico,2334.34,Mountain States,Southwest
35013,NM,Dona Ana County,New Mexico,3814.97,Mountain States,Southwest
35015,NM,Eddy County,New Mexico,4198.16,Mountain States,Southwest
35017,NM,Grant County,New Mexico,3967.11,Mountain States,Southwest
69110,MP,Saipan Municipality,NULL,NULL,NULL,#N/A
35019,NM,Guadalupe County,New Mexico,3030.92,Mountain States,Southwest
35021,NM,Harding County,New Mexico,2125.93,Mountain States,Southwest
35023,NM,Hidalgo County,New Mexico,3447.64,Mountain States,Southwest
35025,NM,Lea County,New Mexico,4394.69,Mountain States,Southwest
35027,NM,Lincoln County,New Mexico,4831.33,Mountain States,Southwest
35028,NM,Los Alamos County,New Mexico,109.2,Mountain States,Southwest
35029,NM,Luna County,New Mexico,2965.34,Mountain States,Southwest
35031,NM,McKinley County,New Mexico,5455.97,Mountain States,Southwest
35033,NM,Mora County,New Mexico,1928.6,Mountain States,Southwest
35035,NM,Otero County,New Mexico,6626.82,Mountain States,Southwest
35037,NM,Quay County,New Mexico,2881.12,Mountain States,Southwest
35039,NM,Rio Arriba County,New Mexico,5896.19,Mountain States,Southwest
35041,NM,Roosevelt County,New Mexico,2453.26,Mountain States,Southwest
35043,NM,Sandoval County,New Mexico,3714.4,Mountain States,Southwest
35045,NM,San Juan County,New Mexico,5538.42,Mountain States,Southwest
35047,NM,San Miguel County,New Mexico,4741.33,Mountain States,Southwest
35049,NM,Santa Fe County,New Mexico,1911.4,Mountain States,Southwest
35051,NM,Sierra County,New Mexico,4238.21,Mountain States,Southwest
35053,NM,Socorro County,New Mexico,6648.25,Mountain States,Southwest
35055,NM,Taos County,New Mexico,2203.68,Mountain States,Southwest
35057,NM,Torrance County,New Mexico,3346.11,Mountain States,Southwest
35059,NM,Union County,New Mexico,3831.04,Mountain States,Southwest
35061,NM,Valencia County,New Mexico,1067.82,Mountain States,Southwest
36001,NY,Albany County,New York,533.3,Northeast,Northeast
36003,NY,Allegany County,New York,1034.45,Northeast,Northeast
36005,NY,Bronx County,New York,42.22,Northeast,Northeast
36007,NY,Broome County,New York,715.33,Northeast,Northeast
36009,NY,Cattaraugus County,New York,1322.37,Northeast,Northeast
36011,NY,Cayuga County,New York,734.18,Northeast,Northeast
36013,NY,Chautauqua County,New York,1084.81,Northeast,Northeast
36015,NY,Chemung County,New York,410.76,Northeast,Northeast
36017,NY,Chenango County,New York,898.63,Northeast,Northeast
36019,NY,Clinton County,New York,1117.51,Northeast,Northeast
36021,NY,Columbia County,New York,648.21,Northeast,Northeast
36023,NY,Cortland County,New York,501.52,Northeast,Northeast
36025,NY,Delaware County,New York,1467.37,Northeast,Northeast
36027,NY,Dutchess County,New York,825.35,Northeast,Northeast
36029,NY,Erie County,New York,1045.87,Northeast,Northeast
36031,NY,Essex County,New York,1916.27,Northeast,Northeast
36033,NY,Franklin County,New York,1695.96,Northeast,Northeast
36035,NY,Fulton County,New York,532.88,Northeast,Northeast
36037,NY,Genesee County,New York,495.31,Northeast,Northeast
36039,NY,Greene County,New York,658.05,Northeast,Northeast
36041,NY,Hamilton County,New York,1807.8,Northeast,Northeast
36043,NY,Herkimer County,New York,1458.01,Northeast,Northeast
36045,NY,Jefferson County,New York,1287.17,Northeast,Northeast
36047,NY,Kings County,New York,69.13,Northeast,Northeast
36049,NY,Lewis County,New York,1289.94,Northeast,Northeast
36051,NY,Livingston County,New York,640.26,Northeast,Northeast
36053,NY,Madison County,New York,661.29,Northeast,Northeast
36055,NY,Monroe County,New York,663.01,Northeast,Northeast
36057,NY,Montgomery County,New York,410.3,Northeast,Northeast
36059,NY,Nassau County,New York,287,Northeast,Northeast
36061,NY,New York County,New York,22.85,Northeast,Northeast
36063,NY,Niagara County,New York,526.32,Northeast,Northeast
36065,NY,Oneida County,New York,1257.65,Northeast,Northeast
36067,NY,Onondaga County,New York,805.62,Northeast,Northeast
36069,NY,Ontario County,New York,662.55,Northeast,Northeast
36071,NY,Orange County,New York,838.59,Northeast,Northeast
36073,NY,Orleans County,New York,392.85,Northeast,Northeast
36075,NY,Oswego County,New York,1014.34,Northeast,Northeast
36077,NY,Otsego County,New York,1015.76,Northeast,Northeast
36079,NY,Putnam County,New York,246.12,Northeast,Northeast
36081,NY,Queens County,New York,108.98,Northeast,Northeast
36083,NY,Rensselaer County,New York,665.4,Northeast,Northeast
36085,NY,Richmond County,New York,57.77,Northeast,Northeast
36087,NY,Rockland County,New York,178.51,Northeast,Northeast
36089,NY,St. Lawrence County,New York,2761.19,Northeast,Northeast
36091,NY,Saratoga County,New York,843.81,Northeast,Northeast
36093,NY,Schenectady County,New York,209.44,Northeast,Northeast
36095,NY,Schoharie County,New York,626.33,Northeast,Northeast
36097,NY,Schuyler County,New York,342.34,Northeast,Northeast
36099,NY,Seneca County,New York,390.42,Northeast,Northeast
36101,NY,Steuben County,New York,1404.04,Northeast,Northeast
36103,NY,Suffolk County,New York,916.13,Northeast,Northeast
36105,NY,Sullivan County,New York,996.61,Northeast,Northeast
36107,NY,Tioga County,New York,523.03,Northeast,Northeast
36109,NY,Tompkins County,New York,491.55,Northeast,Northeast
36111,NY,Ulster County,New York,1160.76,Northeast,Northeast
36113,NY,Warren County,New York,931.6,Northeast,Northeast
36115,NY,Washington County,New York,845.89,Northeast,Northeast
36117,NY,Wayne County,New York,606.81,Northeast,Northeast
36119,NY,Westchester County,New York,449.23,Northeast,Northeast
36121,NY,Wyoming County,New York,596.29,Northeast,Northeast
72063,PR,Gurabo Municipio,NULL,NULL,NULL,#N/A
36123,NY,Yates County,New York,375.78,Northeast,Northeast
37001,NC,Alamance County,North Carolina,434.24,Appalachia,Southeast
37003,NC,Alexander County,North Carolina,263.63,Appalachia,Southeast
37005,NC,Alleghany County,North Carolina,236.26,Appalachia,Southeast
37007,NC,Anson County,North Carolina,537.1,Appalachia,Southeast
37009,NC,Ashe County,North Carolina,429.38,Appalachia,Southeast
37011,NC,Avery County,North Carolina,247.51,Appalachia,Southeast
37013,NC,Beaufort County,North Carolina,836.18,Appalachia,Southeast
37015,NC,Bertie County,North Carolina,706.54,Appalachia,Southeast
37017,NC,Bladen County,North Carolina,887.78,Appalachia,Southeast
37019,NC,Brunswick County,North Carolina,857.65,Appalachia,Southeast
37021,NC,Buncombe County,North Carolina,659.95,Appalachia,Southeast
37023,NC,Burke County,North Carolina,514.24,Appalachia,Southeast
37025,NC,Cabarrus County,North Carolina,363.93,Appalachia,Southeast
37027,NC,Caldwell County,North Carolina,474.61,Appalachia,Southeast
37029,NC,Camden County,North Carolina,240.8,Appalachia,Southeast
37031,NC,Carteret County,North Carolina,514.13,Appalachia,Southeast
37033,NC,Caswell County,North Carolina,428.7,Appalachia,Southeast
37035,NC,Catawba County,North Carolina,416.02,Appalachia,Southeast
37037,NC,Chatham County,North Carolina,708.93,Appalachia,Southeast
37039,NC,Cherokee County,North Carolina,466.67,Appalachia,Southeast
37041,NC,Chowan County,North Carolina,173.03,Appalachia,Southeast
37043,NC,Clay County,North Carolina,220.78,Appalachia,Southeast
37045,NC,Cleveland County,North Carolina,468.18,Appalachia,Southeast
37047,NC,Columbus County,North Carolina,955,Appalachia,Southeast
37049,NC,Craven County,North Carolina,719.59,Appalachia,Southeast
37051,NC,Cumberland County,North Carolina,658.48,Appalachia,Southeast
37053,NC,Currituck County,North Carolina,260.99,Appalachia,Southeast
37055,NC,Dare County,North Carolina,386.06,Appalachia,Southeast
37057,NC,Davidson County,North Carolina,567.7,Appalachia,Southeast
37059,NC,Davie County,North Carolina,266.6,Appalachia,Southeast
37061,NC,Duplin County,North Carolina,820.22,Appalachia,Southeast
37063,NC,Durham County,North Carolina,297.86,Appalachia,Southeast
37065,NC,Edgecombe County,North Carolina,506.87,Appalachia,Southeast
37067,NC,Forsyth County,North Carolina,412.35,Appalachia,Southeast
37069,NC,Franklin County,North Carolina,494.57,Appalachia,Southeast
37071,NC,Gaston County,North Carolina,363.68,Appalachia,Southeast
37073,NC,Gates County,North Carolina,342.26,Appalachia,Southeast
37075,NC,Graham County,North Carolina,301.64,Appalachia,Southeast
37077,NC,Granville County,North Carolina,537.59,Appalachia,Southeast
37079,NC,Greene County,North Carolina,267.21,Appalachia,Southeast
37081,NC,Guilford County,North Carolina,657.64,Appalachia,Southeast
37083,NC,Halifax County,North Carolina,730.27,Appalachia,Southeast
37085,NC,Harnett County,North Carolina,601.22,Appalachia,Southeast
37087,NC,Haywood County,North Carolina,554.5,Appalachia,Southeast
37089,NC,Henderson County,North Carolina,375.09,Appalachia,Southeast
37091,NC,Hertford County,North Carolina,355.15,Appalachia,Southeast
37093,NC,Hoke County,North Carolina,391.68,Appalachia,Southeast
37095,NC,Hyde County,North Carolina,684.8,Appalachia,Southeast
37097,NC,Iredell County,North Carolina,597.39,Appalachia,Southeast
37099,NC,Jackson County,North Carolina,494.87,Appalachia,Southeast
37101,NC,Johnston County,North Carolina,795.64,Appalachia,Southeast
37103,NC,Jones County,North Carolina,473.7,Appalachia,Southeast
37105,NC,Lee County,North Carolina,259.2,Appalachia,Southeast
37107,NC,Lenoir County,North Carolina,401.36,Appalachia,Southeast
37109,NC,Lincoln County,North Carolina,304.86,Appalachia,Southeast
37111,NC,McDowell County,North Carolina,445.35,Appalachia,Southeast
37113,NC,Macon County,North Carolina,519.67,Appalachia,Southeast
37115,NC,Madison County,North Carolina,451.48,Appalachia,Southeast
37117,NC,Martin County,North Carolina,456.7,Appalachia,Southeast
37119,NC,Mecklenburg County,North Carolina,546.08,Appalachia,Southeast
37121,NC,Mitchell County,North Carolina,221.88,Appalachia,Southeast
37123,NC,Montgomery County,North Carolina,501.53,Appalachia,Southeast
37125,NC,Moore County,North Carolina,705.68,Appalachia,Southeast
37127,NC,Nash County,North Carolina,542.83,Appalachia,Southeast
37129,NC,New Hanover County,North Carolina,199.54,Appalachia,Southeast
37131,NC,Northampton County,North Carolina,550.55,Appalachia,Southeast
37133,NC,Onslow County,North Carolina,765.13,Appalachia,Southeast
37135,NC,Orange County,North Carolina,400.96,Appalachia,Southeast
37137,NC,Pamlico County,North Carolina,340.81,Appalachia,Southeast
37139,NC,Pasquotank County,North Carolina,227.46,Appalachia,Southeast
37141,NC,Pender County,North Carolina,877.31,Appalachia,Southeast
37143,NC,Perquimans County,North Carolina,247.43,Appalachia,Southeast
37145,NC,Person County,North Carolina,404.39,Appalachia,Southeast
37147,NC,Pitt County,North Carolina,655.15,Appalachia,Southeast
37149,NC,Polk County,North Carolina,238.44,Appalachia,Southeast
37151,NC,Randolph County,North Carolina,789.96,Appalachia,Southeast
37153,NC,Richmond County,North Carolina,479.7,Appalachia,Southeast
37155,NC,Robeson County,North Carolina,949.26,Appalachia,Southeast
37157,NC,Rockingham County,North Carolina,572.76,Appalachia,Southeast
37159,NC,Rowan County,North Carolina,523.95,Appalachia,Southeast
37161,NC,Rutherford County,North Carolina,567.25,Appalachia,Southeast
37163,NC,Sampson County,North Carolina,947.83,Appalachia,Southeast
37165,NC,Scotland County,North Carolina,320.62,Appalachia,Southeast
37167,NC,Stanly County,North Carolina,404.8,Appalachia,Southeast
37169,NC,Stokes County,North Carolina,456.13,Appalachia,Southeast
37171,NC,Surry County,North Carolina,536.66,Appalachia,Southeast
37173,NC,Swain County,North Carolina,540.24,Appalachia,Southeast
37175,NC,Transylvania County,North Carolina,380.32,Appalachia,Southeast
37177,NC,Tyrrell County,North Carolina,392.09,Appalachia,Southeast
37179,NC,Union County,North Carolina,639.64,Appalachia,Southeast
37181,NC,Vance County,North Carolina,268.69,Appalachia,Southeast
37183,NC,Wake County,North Carolina,857.01,Appalachia,Southeast
37185,NC,Warren County,North Carolina,444.3,Appalachia,Southeast
37187,NC,Washington County,North Carolina,374.77,Appalachia,Southeast
37189,NC,Watauga County,North Carolina,313.32,Appalachia,Southeast
37191,NC,Wayne County,North Carolina,557.72,Appalachia,Southeast
37193,NC,Wilkes County,North Carolina,756.33,Appalachia,Southeast
37195,NC,Wilson County,North Carolina,373.11,Appalachia,Southeast
37197,NC,Yadkin County,North Carolina,337.71,Appalachia,Southeast
37199,NC,Yancey County,North Carolina,313.18,Appalachia,Southeast
38001,ND,Adams County,North Dakota,988.66,Northern Plains,Upper Midwest
